gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000236269,3,7,4,1,3,3,7,4,136,77,2,0
ENSG00000230679,7,3,7,6,4,7,14,7,0,28,8,0
ENSG00000201725,0,0,0,0,0,0,0,0,109,20,1,32
ENSG00000238249,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142583,2,2,0,3,1,1,4,5,0,0,3,47
ENSG00000180758,73,234,146,122,73,192,147,469,45,261,147,223
ENSG00000207865,0,0,2,0,1,1,0,1,0,53,1,126
ENSG00000228526,1,7,1,0,4,3,2,14,106,0,2,0
ENSG00000234546,8,66,121,14,66,44,4,133,34,0,133,0
ENSG00000049239,1915,2424,1840,2982,1258,2397,958,4849,1789,2977,2517,2471
ENSG00000171621,314,1461,670,268,666,330,628,2922,581,362,1332,432
ENSG00000171612,292,275,225,364,123,319,146,138,242,477,62,256
ENSG00000231181,6,7,8,8,4,11,3,15,95,97,8,43
ENSG00000188807,1159,1176,881,1477,920,1470,2318,2352,856,1551,460,1572
ENSG00000171608,375,2018,380,280,705,344,750,1009,270,134,1410,378
ENSG00000179840,0,1,1,0,0,0,0,2,44,79,0,0
ENSG00000231789,33,24,86,74,27,63,66,48,100,52,55,81
ENSG00000171603,6564,12613,6607,7294,6481,6630,3282,6307,6724,7418,3241,6656
ENSG00000271264,0,0,0,0,0,0,0,0,64,43,0,50
ENSG00000178585,1688,1120,1053,2959,657,3363,3377,2241,1050,2839,1315,3287
ENSG00000162441,839,630,864,885,669,957,420,1260,757,884,334,848
ENSG00000228150,3,5,7,5,4,7,6,3,0,104,2,0
ENSG00000173614,148,226,299,184,212,191,74,113,200,119,425,91
ENSG00000202415,2,0,1,0,2,1,5,1,0,0,1,0
ENSG00000162444,22,27,13,3,3,11,44,54,106,0,6,28
ENSG00000225786,0,0,0,0,0,0,0,0,0,0,1,52
ENSG00000130939,2493,2357,2011,2958,1828,2617,1246,4714,1872,2822,3656,2475
ENSG00000224340,0,0,0,1,0,0,1,1,143,0,0,113
ENSG00000233623,1,0,0,1,0,2,2,0,0,0,0,0
ENSG00000201746,0,0,0,0,0,1,0,0,0,27,0,0
ENSG00000054523,9265,6704,8333,10075,8297,6260,4633,3352,8399,10180,4148,6179
ENSG00000264881,0,0,0,0,0,0,0,0,147,0,0,0
ENSG00000199562,2,0,0,0,0,1,5,1,0,128,0,0
ENSG00000265945,16,7,6,7,21,5,32,14,0,0,11,0
ENSG00000142657,8969,8008,6669,9216,5352,8537,17938,16017,6618,9333,2676,8598
ENSG00000271989,1,0,1,3,0,1,0,0,0,28,1,68
ENSG00000175279,126,74,135,171,72,134,252,149,2,252,36,30
ENSG00000241563,15,11,10,10,21,13,31,22,0,39,11,75
ENSG00000160049,1259,1574,2062,1470,1117,1703,2519,787,2178,1372,2235,1830
ENSG00000142655,568,691,775,637,665,640,1137,346,764,775,1330,607
ENSG00000243267,2,0,0,0,1,1,4,0,110,0,3,14
ENSG00000130940,390,151,552,259,162,260,195,303,493,398,325,142
ENSG00000272078,31,28,54,31,24,29,62,56,0,106,49,139
ENSG00000175262,2,3,0,3,6,7,4,2,109,0,12,0
ENSG00000215785,0,0,0,0,3,0,0,0,0,41,6,103
ENSG00000207213,0,0,0,0,0,0,0,0,124,0,0,23
ENSG00000120948,6415,4931,6166,8104,4491,6932,12831,2466,6195,7968,2246,7003
ENSG00000009724,248,166,182,141,239,184,497,83,132,93,120,56
ENSG00000271895,183,119,172,134,306,142,366,238,214,153,153,186
ENSG00000116649,1740,3133,1527,1948,880,2200,3481,6267,1459,2035,1761,2192
ENSG00000171824,2733,2250,2184,2533,2015,2540,1366,4500,2264,2494,4031,2434
ENSG00000226849,5,7,5,6,10,4,10,15,0,9,21,71
ENSG00000230337,6,6,6,5,3,6,3,3,152,82,2,53
ENSG00000198793,3137,3409,3140,3383,2801,2956,1569,6819,3125,3246,1400,2911
ENSG00000225602,2,0,0,1,0,2,1,1,137,41,0,0
ENSG00000253086,0,0,0,0,0,1,0,0,49,121,0,0
ENSG00000171819,3,24,2,1,21,6,6,48,87,21,11,60
ENSG00000238173,0,0,0,1,0,0,0,0,51,2,0,32
ENSG00000120942,647,738,615,742,473,569,324,1477,503,680,237,490
ENSG00000238199,1,2,0,0,0,0,0,4,69,17,0,0
ENSG00000204624,835,205,71,482,746,349,418,103,36,609,1493,428
ENSG00000235643,0,0,0,0,1,3,0,0,137,3,0,0
ENSG00000116661,83,196,216,103,341,274,42,98,183,0,171,279
ENSG00000132879,599,567,639,471,1332,621,1199,284,608,359,2664,498
ENSG00000116663,36,76,34,33,51,47,18,38,87,0,103,0
ENSG00000116670,1459,791,1863,2112,657,1523,2919,1582,1749,2068,328,1401
ENSG00000162490,1427,195,858,1351,360,998,714,390,852,1236,720,1112
ENSG00000177674,398,470,929,694,455,532,199,235,836,639,911,577
ENSG00000215910,0,0,1,0,0,0,0,0,0,0,0,0
