gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000236136,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000009790,48,34,57,58,35,28,24,135,28,116,113,0
ENSG00000162757,67,79,89,92,48,75,135,0,45,184,172,219
ENSG00000117595,1,47,4,1,5,2,1,159,9,0,0,0
ENSG00000117597,525,794,451,548,436,476,553,928,902,1097,218,534
ENSG00000143469,187,131,67,93,180,150,61,30,34,186,360,167
ENSG00000203706,40,111,31,18,72,78,12,92,16,36,36,174
ENSG00000082497,234,485,89,196,435,194,152,342,178,98,870,213
ENSG00000228110,0,0,0,1,0,1,136,78,0,0,0,0
ENSG00000233455,0,0,0,0,0,0,131,134,1,1,0,0
ENSG00000054392,212,634,422,289,472,344,348,721,845,145,945,409
ENSG00000200972,0,0,0,0,0,0,0,0,0,0,0,129
ENSG00000143473,46,828,24,16,111,95,85,786,12,8,56,25
ENSG00000224668,6,33,8,6,9,16,120,0,16,12,18,51
ENSG00000234233,6,42,0,1,8,7,0,0,1,3,4,77
ENSG00000234004,0,1,0,0,0,0,0,0,0,0,0,23
ENSG00000226986,35,63,1,2,36,67,146,19,0,1,18,196
ENSG00000117625,1604,2104,1152,1417,2191,1332,1623,1984,2304,709,4382,1222
ENSG00000082512,413,984,257,158,311,297,382,902,515,317,623,196
ENSG00000153363,111,71,143,111,56,104,170,173,72,56,113,0
ENSG00000236809,4,10,9,4,6,5,32,0,5,9,3,0
ENSG00000261252,1,1,7,1,2,4,0,0,15,3,5,69
ENSG00000238137,2,2,1,0,3,0,119,0,3,1,2,0
ENSG00000198570,100,29,19,47,215,98,205,0,10,24,108,95
ENSG00000170385,690,1937,697,738,1372,985,795,1971,349,1476,2744,1074
ENSG00000261314,0,0,0,0,0,0,1,98,1,0,0,0
ENSG00000222080,0,0,0,0,0,0,37,44,0,0,1,104
ENSG00000224763,2,0,2,8,0,4,139,51,1,16,0,0
ENSG00000117650,844,280,1385,1651,84,908,793,150,693,3302,168,913
ENSG00000231057,2,1,3,5,0,3,148,78,2,2,0,37
ENSG00000123684,1574,2137,2077,1498,2341,1754,1556,2185,4155,749,4682,1884
ENSG00000212205,2,0,0,1,0,2,123,142,0,0,1,0
ENSG00000229258,0,0,0,0,0,0,0,53,0,0,0,0
ENSG00000233626,5,1,3,6,4,6,118,0,6,3,2,1
ENSG00000143493,1199,840,900,1182,564,1166,1121,952,450,591,1128,1175
ENSG00000143476,1818,691,2213,2634,258,1806,1962,542,1106,5268,129,1709
ENSG00000220749,3,1,5,4,2,2,0,0,11,9,1,75
ENSG00000264358,0,0,0,0,0,0,0,66,1,0,0,77
ENSG00000252879,0,0,0,0,0,0,0,21,0,0,0,0
ENSG00000229983,0,0,0,0,0,0,0,5,1,0,0,0
ENSG00000226251,0,0,0,0,0,1,100,0,1,0,0,0
ENSG00000066027,205,507,307,271,253,210,202,542,615,542,127,324
ENSG00000230063,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234915,1,0,0,0,0,1,0,0,0,0,0,23
ENSG00000225338,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000201544,1,2,1,0,0,0,0,48,0,0,0,0
ENSG00000229832,2,3,2,0,3,0,26,0,1,1,6,33
ENSG00000065600,630,980,994,673,1736,736,758,922,497,1347,3472,852
ENSG00000117691,372,673,587,590,482,443,481,578,1175,1180,241,374
ENSG00000224535,0,0,0,0,0,0,0,135,1,0,0,0
ENSG00000228067,1,0,0,0,0,0,80,71,0,0,1,38
ENSG00000260805,37,19,26,26,50,15,0,119,13,13,25,49
ENSG00000162772,1763,2371,5221,163,1059,1275,1663,2393,10442,327,530,1366
ENSG00000264590,0,0,6,0,1,0,44,94,12,0,0,119
ENSG00000235862,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226036,0,0,0,0,0,0,0,29,0,0,1,0
ENSG00000237980,1,1,1,0,1,1,0,52,0,0,0,0
ENSG00000123685,18,28,16,3,14,8,102,135,32,2,29,45
ENSG00000207491,0,0,0,0,0,0,0,24,0,0,1,0
ENSG00000117697,770,455,856,1189,538,806,871,429,1713,2378,1077,723
ENSG00000203705,301,209,362,382,294,244,182,199,724,191,589,104
ENSG00000236905,3,0,2,3,2,2,0,122,4,2,1,0
ENSG00000185523,0,0,0,2,0,1,0,24,1,5,0,39
ENSG00000198468,48,20,72,33,28,29,52,53,36,66,14,26
ENSG00000236317,1,0,0,1,0,1,18,0,0,2,0,0
ENSG00000162769,1087,743,761,1006,937,1073,1197,686,1522,2012,1874,1133
ENSG00000143494,577,255,166,326,855,353,536,125,83,653,428,459
