gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000143365,6,5,1,2,15,3,3,10,0,0,8,2
ENSG00000225556,1,0,4,3,7,0,2,1,35,0,14,0
ENSG00000201134,0,4,1,0,0,0,0,8,0,0,1,0
ENSG00000234614,3,14,7,1,14,4,2,29,0,0,7,9
ENSG00000196407,1,15,7,2,17,2,0,0,0,5,35,0
ENSG00000159445,328,522,384,545,688,333,391,617,346,273,1377,447
ENSG00000197747,420,6598,2717,85,2064,628,535,6452,2829,171,1032,718
ENSG00000229021,0,3,1,0,4,1,129,0,23,0,9,0
ENSG00000163191,800,6900,1533,83,2173,574,949,6937,1676,42,1086,699
ENSG00000232678,0,0,0,0,0,0,68,57,0,0,0,84
ENSG00000182898,0,0,0,0,0,0,0,0,105,0,0,0
ENSG00000159450,105,114,21,24,0,73,114,144,161,49,0,8
ENSG00000215853,0,0,0,0,0,0,106,57,0,1,0,0
ENSG00000237975,2,488,24,0,0,5,0,340,122,0,0,0
ENSG00000236427,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000197915,2,205,4,0,0,1,0,338,18,0,0,50
ENSG00000143631,4,593,33,0,0,7,88,628,51,0,0,0
ENSG00000143520,0,30,1,0,0,0,134,169,149,0,0,0
ENSG00000227415,0,0,0,0,0,0,105,0,0,0,0,33
ENSG00000183586,0,0,1,1,0,0,12,0,48,2,0,127
ENSG00000143536,0,0,0,0,0,0,0,0,0,0,0,27
ENSG00000187173,0,0,0,0,0,0,106,51,0,0,0,0
ENSG00000198854,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000203786,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000186226,0,0,1,0,0,0,92,0,26,0,0,0
ENSG00000163207,0,4,0,0,0,0,0,130,132,0,0,0
ENSG00000244094,0,0,0,0,0,1,132,120,0,0,0,32
ENSG00000159516,0,0,0,0,1,1,56,11,0,0,2,0
ENSG00000229699,0,0,0,0,1,0,24,120,0,0,1,11
ENSG00000203783,1,1,0,0,0,0,91,0,40,0,0,0
ENSG00000203782,2,1,0,0,9,1,145,0,98,0,4,100
ENSG00000159527,0,0,0,0,0,0,7,0,0,0,0,0
ENSG00000237008,0,0,2,1,0,0,0,0,110,2,0,0
ENSG00000238279,1,22,4,0,17,0,0,128,0,0,34,86
ENSG00000197956,63,6430,1273,8,3125,38,0,6571,1331,4,6250,0
ENSG00000196420,0,5,1,0,1,0,50,24,43,0,2,70
ENSG00000196154,68,915,144,26,297,103,0,958,189,52,149,0
ENSG00000188015,7,296,13,0,171,12,72,331,47,0,343,0
ENSG00000196754,3,72,16,0,30,9,125,30,0,0,61,22
ENSG00000188643,69,2690,194,4,159,57,59,2828,225,2,318,189
ENSG00000189334,2,6,1,0,1,0,0,151,0,0,3,0
ENSG00000189171,279,950,559,251,480,211,154,897,458,503,960,309
ENSG00000160678,24,37,14,17,26,18,0,0,141,35,13,68
ENSG00000272030,3,4,3,2,2,1,79,118,0,1,1,15
ENSG00000160679,3635,2730,3349,3875,2902,3286,3629,2750,3470,1938,1451,3434
ENSG00000143553,693,725,975,929,695,985,634,576,869,464,348,1023
ENSG00000143621,9689,6515,9535,12688,5688,9946,9718,6487,9472,6344,2844,10021
ENSG00000169418,24,2,0,0,6,1,94,0,0,0,3,0
ENSG00000235015,0,0,0,0,0,0,0,100,0,0,0,0
ENSG00000143624,2659,2878,2578,2252,4183,2280,2585,2891,2619,4504,2092,2251
ENSG00000243613,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238511,1,0,0,0,1,2,0,0,0,0,2,0
ENSG00000143554,217,145,125,169,340,124,123,291,24,84,170,215
ENSG00000231827,48,6,6,75,8,6,111,0,55,38,17,147
ENSG00000143614,1775,1580,1848,1804,1894,1690,1891,1702,1779,3609,947,1549
ENSG00000223599,2,4,0,2,3,3,0,61,57,1,6,0
ENSG00000236327,0,0,0,0,0,0,0,0,45,1,0,145
ENSG00000198837,1367,1415,1481,1479,1882,1484,1341,1383,1468,2958,3765,1337
ENSG00000160741,952,1572,1063,823,1450,920,1039,1703,973,1646,2901,837
ENSG00000143570,2079,4324,4924,2941,3690,2844,2070,4444,4850,1470,7380,2735
ENSG00000273026,12,15,10,20,26,10,16,5,0,10,53,138
ENSG00000143578,224,131,270,416,284,229,339,202,324,832,142,82
ENSG00000143543,1073,1696,1837,1414,1941,1328,1039,1808,1817,707,3882,1318
ENSG00000272654,66,86,58,52,132,59,210,176,187,105,265,109
ENSG00000143545,603,1405,1373,914,1342,910,597,1375,1309,457,671,920
