"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"ENSG00000230114",15.4719417237043,21.656486928547,2.94382600050216,7.35657845431517,1.8868400627313e-13,2.77365489221502e-11,"up"
"ENSG00000250719",12.5716976481662,21.3679820108846,3.00557170774037,7.10945673192716,1.16500615973487e-12,8.56279527405126e-11,"up"
"ENSG00000228237",27.9496520639708,4.49231249479071,1.02769633803568,4.37124501521259,1.23540065177449e-05,0.0006053463193695,"up"
"ENSG00000162456",26.9749962897977,5.12788234184492,1.25565102562891,4.08384354982431,4.42968599333647e-05,0.00130232768204092,"up"
"ENSG00000162365",28.3239301038969,7.27506529062599,1.77760187713868,4.09262916752559,4.26509518916308e-05,0.00130232768204092,"up"
"ENSG00000226252",27.6886238157163,8.21265256211133,2.03942687833855,4.02694141640512,5.65071043473706e-05,0.00138442405651058,"up"
"ENSG00000187048",23.5567681009622,5.78122536726009,1.46726966701528,3.94012463913349,8.14392856790058e-05,0.00171022499925912,"up"
"ENSG00000228407",22.6695836408903,3.87392990922783,1.06052077069949,3.65285623465225,0.000259339444698422,0.00476536229633351,"up"
"ENSG00000225762",21.2146692187683,3.18632280606424,0.889970940079472,3.58025488537829,0.000343259210466397,0.00560656710428448,"up"
"ENSG00000186160",16.3916156885715,5.96450830247941,1.6984399791419,3.51175689204681,0.000445155003599881,0.00654377855291825,"up"
"ENSG00000174332",21.2720228657931,4.60941930070459,1.34598023006602,3.42458172693851,0.000615746613020358,0.00822861382854479,"up"
"ENSG00000224863",14.2997251959809,7.26004096139257,2.16394059294056,3.3550093681301,0.000793622968728826,0.00972188136692811,"up"
"ENSG00000232467",13.8294552268815,6.72216917102869,2.02031354099954,3.32729006394865,0.000876950385611538,0.00991628512960739,"up"
"ENSG00000215887",16.7251349428134,7.48580012852191,2.27671612620734,3.28798133520146,0.00100908529234682,0.0105953955696417,"up"
"ENSG00000186118",21.9592313209071,3.52911284128155,1.1190402981914,3.15369593658543,0.00161216963690386,0.0157992624416579,"up"
"ENSG00000225028",13.9660454148931,5.75544618916425,1.86181585671238,3.09130796604521,0.00199276833981537,0.0169437460131699,"up"
"ENSG00000236973",13.5370959700239,6.20122163857741,2.02322556846222,3.06501743317268,0.00217657309665345,0.0169437460131699,"up"
"ENSG00000223429",18.7583706087278,6.17775049006223,2.0167791021665,3.06317656873073,0.00219000798809679,0.0169437460131699,"up"
"ENSG00000225030",11.4099612648264,4.4096765527985,1.41982624064148,3.10578606492453,0.00189773960409699,0.0169437460131699,"up"
"ENSG00000203356",24.8036372745813,3.57038712019458,1.19308164313419,2.99257568896566,0.00276634061773751,0.0203326035403707,"up"
"ENSG00000242391",12.2264738611877,7.03413607098264,2.37965221295063,2.95595130780086,0.00311706296258398,0.0218194407380879,"up"
"ENSG00000233114",14.3711187426357,6.28850139631333,2.1571184105016,2.91523236077293,0.00355423810362197,0.0227162174448882,"up"
"ENSG00000239063",9.33520897831281,3.65682283639626,1.25197464308278,2.92084416932914,0.00349084385272299,0.0227162174448882,"up"
"ENSG00000230604",14.5652199065469,5.82948284546456,2.01944504594635,2.88667565238586,0.00389335357605519,0.023846790653338,"up"
"ENSG00000237663",15.6939130039218,7.54138505524428,2.63082447140647,2.86654816283223,0.00414975010987973,0.0244005306460928,"up"
"ENSG00000233647",13.6072772148231,4.98769950707784,1.7740744865327,2.81143748187593,0.00493206745239039,0.0278851505962072,"up"
"ENSG00000154198",12.5137202059177,7.06671974209857,2.53812966051924,2.78422330112674,0.00536560800869496,0.0284611780883321,"up"
"ENSG00000227839",14.0947423428844,7.23881564751537,2.60306650489042,2.78088002512256,0.00542117677872992,0.0284611780883321,"up"
"ENSG00000272175",11.9833732741585,4.07140197456517,1.47986117242195,2.75120534982473,0.00593764091966512,0.0300976970755439,"up"
"ENSG00000225514",12.6032903274129,7.07710793152518,2.64415556658443,2.67650966568015,0.00743934199229227,0.0364527757622321,"up"
"ENSG00000226133",12.6720736682413,7.084402508584,2.67521205269253,2.64816484414899,0.00809300519329323,0.0371772426066908,"up"
"ENSG00000233406",15.2893757376763,2.98659386261372,1.12432886358613,2.65633477832078,0.00789951496143111,0.0371772426066908,"up"
"ENSG00000230953",12.7225611548175,5.12010309110069,1.95449839167578,2.61965070572953,0.00880198710994237,0.0392088516715614,"up"
"ENSG00000226957",17.0964422182203,2.90429986790584,1.1300578973497,2.57004519389425,0.0101685248405521,0.0417679071320764,"up"
"ENSG00000186790",17.5683932391374,2.85292030182367,1.11095261332302,2.56799459095754,0.0102288752160187,0.0417679071320764,"up"
"ENSG00000227947",9.9343414653358,6.24144698779496,2.420531185289,2.5785443400721,0.00992175655095686,0.0417679071320764,"up"
"ENSG00000231413",11.6489802478683,5.07959281886682,2.01676464967099,2.51868398213717,0.0117794325543316,0.0467993671753176,"up"
"ENSG00000237337",9.29881237399311,5.18286844971285,2.06963969083757,2.5042370769452,0.0122715775123267,0.0474716287976848,"up"
"ENSG00000225447",21.224309702102,2.68973778640799,1.07899226609836,2.49282397188453,0.0126731657388088,0.0477680862462793,"up"
"ENSG00000224986",21.6592585927769,3.29090442008022,1.33136657408604,2.47182442772335,0.0134425517302758,0.0494013776087637,"up"
