gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000162430,3392,6050,4866,4306,2799,4167,3387,12100,4896,2153,1400,8334
ENSG00000228172,5,10,5,5,3,6,111,21,30,10,7,3
ENSG00000117640,1120,1258,994,1056,1523,1027,1011,629,1116,528,3046,514
ENSG00000223474,16,13,5,9,10,9,69,26,59,5,5,19
ENSG00000127423,222,116,223,303,50,238,158,233,336,152,101,476
ENSG00000236528,0,0,0,0,0,0,124,0,128,0,0,1
ENSG00000182749,143,328,149,200,351,158,231,657,23,100,176,316
ENSG00000117632,28094,10526,16435,33224,22759,28591,28135,5263,16338,16612,45519,57182
ENSG00000229786,5,2,0,4,8,5,148,1,0,2,17,3
ENSG00000223624,3,0,1,2,4,3,45,0,80,1,2,2
ENSG00000158006,122,347,245,220,290,213,115,695,381,110,145,427
ENSG00000207237,0,0,0,0,0,0,7,0,141,0,1,0
ENSG00000158008,51,212,49,33,116,56,75,424,90,17,232,112
ENSG00000158014,2,4,0,4,0,2,0,9,0,2,1,1
ENSG00000158022,0,0,1,0,3,0,0,0,135,0,2,0
ENSG00000265320,0,0,0,0,1,0,43,0,90,0,2,0
ENSG00000175087,610,244,531,813,543,620,587,122,441,407,272,1241
ENSG00000197245,29,9,18,37,8,35,77,18,165,74,4,18
