gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000240520,3,4,1,6,6,2,2,0,0,0,0,5
ENSG00000137976,5,14,0,1,36,1,11,94,0,76,106,1
ENSG00000117133,1005,832,1228,1238,779,1201,502,867,1168,1292,704,600
ENSG00000174021,1668,1862,1863,2014,1021,1918,834,1869,1894,1997,1138,3837
ENSG00000122432,11,12,22,10,11,5,22,0,38,100,0,3
ENSG00000117151,58,223,179,72,220,83,116,337,47,181,245,166
ENSG00000180869,1,2,1,0,0,0,2,123,103,10,118,0
ENSG00000117155,1481,745,2330,2143,888,1685,740,851,2370,2191,861,843
ENSG00000171517,11,5,1,4,0,6,6,65,24,0,41,3
ENSG00000153898,5,22,4,6,0,5,3,75,137,29,0,3
ENSG00000162643,40,46,80,37,69,87,80,89,92,22,182,44
ENSG00000055732,5,52,5,5,14,4,10,40,0,0,34,2
ENSG00000266110,0,0,0,0,0,0,0,53,0,140,129,0
ENSG00000097096,211,229,322,222,106,333,106,284,286,196,109,667
ENSG00000162642,812,700,768,786,1049,729,406,788,833,886,1130,1458
ENSG00000223254,0,1,0,2,1,0,0,148,99,30,122,0
ENSG00000142867,358,594,280,297,308,337,179,694,387,256,304,168
ENSG00000223653,7,7,7,2,27,11,4,8,86,0,39,6
ENSG00000264380,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153904,2093,4032,3838,2605,2939,4109,1046,3890,3985,2569,2914,2055
ENSG00000199459,0,2,0,0,0,0,1,0,122,0,0,1
ENSG00000273264,0,0,5,2,4,2,1,0,18,0,132,4
ENSG00000272691,1,7,1,1,4,3,1,70,69,107,120,2
ENSG00000142871,2270,19240,7836,1136,10185,5301,4541,19296,7907,1134,10143,2651
ENSG00000230285,0,0,0,0,0,0,0,0,0,119,0,0
ENSG00000117174,731,893,811,649,827,665,1462,765,798,521,838,1330
ENSG00000171502,759,200,297,254,49,99,1519,62,224,156,0,50
ENSG00000122417,1239,801,769,1410,1219,1240,2478,897,762,1537,1186,2481
ENSG00000231349,0,0,0,0,0,0,0,0,60,0,0,0
ENSG00000137975,4,15,1,1,1,0,8,46,14,0,0,1
ENSG00000016490,0,1,0,0,0,0,0,59,50,0,22,0
ENSG00000016602,1,2,0,0,1,0,3,56,34,0,0,1
ENSG00000236915,1,0,0,1,0,0,0,0,70,0,0,0
ENSG00000153923,0,0,0,0,1,0,0,0,0,82,0,0
ENSG00000261737,14,16,8,9,17,7,28,0,0,0,43,15
ENSG00000097033,2225,3623,2732,1785,3096,2206,4451,3686,2845,1767,3234,4413
ENSG00000230721,0,2,1,1,1,1,0,0,109,0,117,0
