gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000224584,1,0,1,0,0,1,0,40,1,0,0,0
ENSG00000185221,0,0,1,0,0,0,144,10,3,0,0,0
ENSG00000082482,245,35,34,312,74,117,168,100,17,624,149,214
ENSG00000136636,2544,1661,1924,3713,1559,2172,2494,1621,962,1857,780,2053
ENSG00000042781,33,13,5,78,44,10,79,0,10,157,89,14
ENSG00000233620,0,0,0,0,0,0,115,43,0,1,0,69
ENSG00000196482,112,36,21,282,571,28,211,0,11,564,1142,0
ENSG00000092978,581,442,645,712,595,630,436,352,1291,356,298,639
ENSG00000229841,22,17,33,20,46,21,0,118,66,10,93,61
ENSG00000162814,64,16,137,87,41,80,0,127,69,44,82,1
ENSG00000234070,0,0,0,0,0,0,35,90,0,1,0,29
ENSG00000228247,0,1,1,1,3,0,0,142,2,2,6,0
ENSG00000231814,0,2,0,0,1,0,109,0,0,0,1,0
ENSG00000232100,0,0,0,0,0,0,0,0,0,0,0,104
ENSG00000067533,874,742,860,954,479,986,967,614,1720,477,959,840
ENSG00000229016,0,0,0,0,0,0,0,0,0,0,0,59
ENSG00000223375,0,0,0,0,0,0,0,0,0,0,0,146
ENSG00000232480,28,290,71,2,56,58,0,147,143,4,113,0
ENSG00000092969,1116,13806,4163,96,7297,2637,1202,13939,8326,192,3649,2698
ENSG00000228208,3,19,3,0,1,10,0,167,2,1,1,0
ENSG00000228063,3,1,4,2,0,2,0,68,8,1,0,0
ENSG00000143353,155,233,425,177,323,189,63,299,851,89,162,273
ENSG00000225920,19,16,18,13,11,16,108,95,9,27,6,148
ENSG00000223842,3,1,1,1,2,1,76,8,3,3,5,0
ENSG00000228536,1,1,0,0,0,0,0,0,0,0,0,19
ENSG00000230024,2,0,2,1,1,2,32,0,4,3,0,0
ENSG00000238232,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215817,1,0,0,1,0,1,0,0,0,1,1,84
ENSG00000196660,45,12,38,24,42,46,132,0,19,48,21,0
ENSG00000136628,4481,6979,7310,4544,5300,5116,4545,6937,14620,9088,2650,5053
ENSG00000238798,0,0,0,0,0,0,36,13,0,0,0,0
ENSG00000162813,414,567,654,559,686,521,415,632,327,280,1373,652
