gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000236539,6,3,2,8,1,6,13,2,1,17,3,13
ENSG00000269064,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000261250,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116218,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227141,1,4,1,0,2,2,2,2,1,0,4,1
ENSG00000261060,7,10,6,0,0,0,14,21,3,0,0,0
ENSG00000162782,1,2,0,1,2,2,2,1,0,3,4,5
ENSG00000143340,11,2,2,4,1,3,22,1,1,8,3,2
ENSG00000229407,1,0,0,0,0,0,2,0,0,0,1,0
ENSG00000231966,1,1,2,0,2,0,2,3,1,0,5,0
ENSG00000169905,1168,1910,1287,959,1594,1185,584,3821,2574,480,3188,2370
ENSG00000272906,9,9,8,10,7,3,4,19,17,21,4,2
ENSG00000143337,558,1159,766,539,804,602,279,580,383,270,1609,301
ENSG00000264916,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261831,0,1,0,0,0,0,0,2,0,0,0,0
ENSG00000260360,2,9,2,4,3,5,4,5,4,8,7,10
ENSG00000135837,2099,1642,1921,2299,1827,1863,1050,3285,961,4598,3654,932
ENSG00000235145,2,0,1,1,1,0,1,0,3,3,2,0
ENSG00000223450,1,0,0,0,0,4,3,1,1,0,0,2
ENSG00000116260,1447,5306,1492,1115,2247,1368,2894,10612,746,558,4495,684
ENSG00000121454,206,151,104,132,172,129,103,76,209,265,345,258
ENSG00000230124,333,246,165,190,440,239,167,493,83,380,881,120
ENSG00000135847,1099,1106,1222,1198,790,1203,550,553,2444,2397,395,2407
ENSG00000235060,1,0,0,1,0,0,3,0,1,2,1,0
ENSG00000236719,0,1,2,0,0,0,0,0,4,0,0,0
ENSG00000143324,6941,4631,8226,4660,15957,5166,3471,2316,4113,2330,31915,2583
ENSG00000266825,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000225857,2,0,2,2,6,1,4,1,1,4,3,1
ENSG00000135835,122,112,94,66,100,123,61,224,47,33,50,246
ENSG00000243155,21,23,16,12,30,24,43,46,8,6,60,12
ENSG00000232586,2,2,0,1,0,1,4,5,1,3,0,2
ENSG00000251520,4,2,1,1,3,4,8,1,0,1,2,8
ENSG00000270711,2,0,2,1,3,1,1,1,1,2,6,2
ENSG00000234237,2,1,1,0,3,0,1,0,0,1,6,0
ENSG00000135823,885,1142,879,913,1109,934,1770,2285,440,456,555,467
ENSG00000153029,1,23,6,0,15,0,1,12,13,0,8,1
ENSG00000162783,656,1403,875,608,450,916,1312,2807,438,304,900,1833
ENSG00000272198,48,71,47,20,28,48,96,36,94,40,57,24
ENSG00000237292,0,0,2,1,0,1,0,0,5,2,0,3
ENSG00000225359,0,0,0,0,0,1,0,0,0,0,0,3
ENSG00000179452,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198216,1277,579,76,235,2523,466,639,290,38,471,5047,233
ENSG00000252977,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000272880,2,0,0,0,5,0,1,0,0,0,3,0
ENSG00000179930,1,2,1,0,1,0,0,5,0,0,1,0
ENSG00000224810,1,1,0,0,0,0,0,2,0,0,0,0
ENSG00000228918,1,0,0,0,0,0,2,0,0,0,0,0
ENSG00000231684,3,4,5,1,4,3,7,2,11,3,9,7
ENSG00000135821,8053,4900,7271,9017,3669,6239,4026,2450,14543,18034,1834,3120
ENSG00000203730,0,0,0,0,0,0,0,1,0,0,0,1
ENSG00000203729,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121446,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000135828,19,177,29,14,129,2,39,355,58,7,258,1
ENSG00000143333,333,185,358,426,34,480,167,92,179,213,69,240
ENSG00000261504,9,7,7,14,3,21,18,14,14,7,6,42
ENSG00000261185,37,28,71,36,99,24,18,56,36,73,50,12
ENSG00000135824,27,21,44,21,49,21,14,11,88,10,98,10
ENSG00000135838,17,68,29,49,38,34,8,34,14,99,76,68
